bitrh_dates,pups_born,pups_beforeW,weaned_f,weaned_m
14.04.2013,8,8,8,0
18.03.2013,5,5,5,0
01.02.2013,15,9,9,0
28.12.2012,16,16,8,8
12.05.2013,6,6,6,0
16.03.2013,2,2,2,0
27.02.2013,5,5,5,0
19.06.2013,15,14,6,8
16.03.2013,6,6,6,0
02.02.2013,12,6,6,0
31.12.2012,12,12,4,8
12.05.2013,8,8,8,0
27.02.2013,4,4,4,0
26.03.2013,3,3,3,0
27.02.2013,8,8,8,0
05.12.2013,4,4,4,0
25.06.2013,11,10,2,8
27.02.2013,7,7,7,0
07.08.2013,10,6,6,0
27.02.2013,2,2,2,0
21.06.2013,12,14,7,7
17.03.2013,6,6,6,0
30.12.2012,8,8,4,4
01.10.2013,12,12,4,8
26.06.2013,13,13,0,0
16.03.2013,4,4,4,0
16.03.2013,4,4,4,0
04.02.2013,11,8,8,0
30.12.2012,16,16,8,8
01.10.2013,4,4,4,0
01.08.2013,8,8,8,0
26.03.2013,8,8,8,0
19.05.2013,7,7,7,0
28.03.2013,3,3,3,0
01.02.2013,12,6,6,0
30.12.2012,15,15,5,10
16.03.2013,2,2,0,0
16.03.2013,2,2,2,0
16.03.2013,8,8,8,0
30.12.2012,11,11,8,3
19.05.2013,1,1,1,0
16.03.2013,6,6,6,0
01.02.2013,16,8,8,0
30.12.2012,14,14,7,7
27.02.2013,2,2,2,0
08.04.2013,3,3,3,0
26.03.2013,7,7,7,0
03.02.2013,12,5,5,0
26.12.2012,14,14,6,8
14.11.2013,17,3,3,0
26.03.2013,6,6,6,0
27.02.2013,10,2,2,0
26.01.2013,5,5,5,0
26.12.2012,16,16,10,6
27.02.2013,4,4,4,0
01.02.2013,8,8,8,0
01.10.2013,6,6,6,0
25.09.2013,11,11,5,6
19.08.2013,4,4,4,0
19.06.2013,16,8,5,3
27.02.2013,2,2,2,0
25.12.2012,13,13,5,8
15.11.2013,1,1,1,0
26.09.2013,4,4,2,2
29.07.2013,4,4,4,0
19.06.2013,9,9,4,4
16.03.2013,8,8,8,0
26.09.2013,8,8,6,2
14.11.2013,9,9,9,0
26.09.2013,12,12,6,6
20.06.2013,15,2,2,0
08.04.2013,6,6,6,0
01.10.2013,8,8,8,0
27.06.2013,17,9,4,5
12.05.2013,3,3,3,0
17.03.2013,7,7,7,0
26.09.2013,4,4,2,2
24.06.2013,13,14,6,8
02.06.2013,2,2,2,0
12.05.2013,6,6,6,0
14.11.2013,7,7,7,0
26.09.2013,14,2,0,2
12.05.2013,8,8,8,0
09.04.2013,7,7,7,0
16.03.2013,8,8,8,0
05.12.2013,1,1,1,0
26.06.2013,16,8,2,6
12.05.2013,7,7,2,0
14.04.2013,2,2,2,0
08.04.2013,8,8,8,0
18.03.2013,8,8,8,0
02.06.2013,2,2,2,0
14.04.2013,8,8,8,0
16.03.2013,7,7,7,0
26.06.2013,13,9,6,3
02.06.2013,6,6,6,0
12.05.2013,9,9,9,0
16.03.2013,7,7,7,0
14.11.2013,5,5,5,0
25.09.2013,13,13,8,5
27.06.2013,15,16,11,5
10.06.2013,18,8,8,0
08.04.2013,8,8,8,0
26.03.2013,8,8,8,0
25.09.2013,7,7,3,4
27.06.2013,3,7,2,5
02.06.2013,12,12,12,0
26.03.2013,6,6,6,0
02.06.2013,4,4,4,0
26.03.2013,5,5,5,0
01.10.2013,16,16,8,8
25.09.2013,9,9,5,4
23.06.2013,8,13,8,5
02.06.2013,6,6,6,0
14.04.2013,7,7,7,0
26.03.2013,8,8,7,0
14.11.2013,6,6,6,0
14.11.2013,4,4,4,0
01.08.2013,2,2,2,0
01.07.2013,15,5,5,0
13.06.2013,15,16,8,8
12.05.2013,8,8,8,0
14.04.2013,2,2,2,0
16.03.2013,10,10,10,0
14.11.2013,4,4,4,0
23.07.2013,11,5,5,0
19.05.2013,7,7,7,0
14.04.2013,5,5,5,0
17.03.2013,3,3,3,0
08.08.2013,3,3,3,0
10.06.2013,12,15,7,8
19.05.2013,1,1,1,0
26.03.2013,6,6,6,0
14.11.2013,5,5,5,0
05.10.2013,15,15,7,8
28.09.2013,10,10,5,5
28.07.2013,8,8,8,0
21.07.2013,9,10,8,2
11.05.2013,5,5,5,0
25.06.2013,10,1,1,0
26.03.2013,5,5,5,0
16.03.2013,4,4,4,0
01.10.2013,7,7,0,7
25.09.2013,15,15,7,8
08.04.2013,6,6,6,0
14.11.2013,4,4,4,0
24.09.2013,15,15,8,7
19.08.2013,5,5,5,0
22.06.2013,14,8,6,2
27.02.2013,5,5,5,0
26.06.2013,12,3,3,0
02.06.2013,6,6,6,0
12.05.2013,6,6,6,0
16.03.2013,2,2,2,0
09.04.2014,16,15,15,0
16.07.2014,4,4,4,0
14.07.2014,2,2,2,0
08.08.2014,8,8,8,0
14.07.2014,4,4,4,0
14.07.2014,4,4,4,0
09.08.2014,8,8,8,0
14.07.2014,6,6,6,0
14.07.2014,6,6,6,0
10.09.2014,13,8,0,8
13.07.2014,6,6,6,0
14.07.2014,11,11,11,0
10.09.2014,6,3,0,3
09.08.2014,7,7,5,0
14.07.2014,4,4,4,0
09.09.2014,12,4,2,2
14.07.2014,6,6,6,0
14.07.2014,8,8,8,0
09.08.2014,8,8,8,0
14.07.2014,4,4,4,0
09.09.2014,19,6,1,5
14.07.2014,6,6,6,0
05.09.2014,15,13,1,12
14.07.2014,2,2,2,0
09.08.2014,8,8,8,0
14.07.2014,5,5,5,0
14.07.2014,9,9,9,0
14.07.2014,8,8,8,0
08.09.2014,16,9,0,6
14.07.2014,4,4,4,0
14.07.2014,5,5,5,0
14.07.2014,5,5,5,0
10.09.2014,15,8,0,8
09.08.2014,10,10,10,0
14.07.2014,8,8,8,0
09.08.2014,8,8,8,0
14.07.2014,9,9,9,0
14.07.2014,7,7,7,0
14.07.2014,1,1,1,0
14.07.2014,7,7,7,0
14.07.2014,2,2,2,0
14.07.2014,7,7,7,0
01.04.2015,20,4,2,2
13.02.2015,8,8,8,0
24.01.2015,13,7,7,0
23.01.2015,13,13,0,0
17.05.2015,20,20,20,0
20.04.2015,16,16,0,0
24.03.2015,3,3,3,0
28.02.2015,12,12,11,1
28.02.2015,17,12,12,0
21.01.2015,8,1,1,0
23.01.2015,13,13,0,0
16.03.2014,1,0,0,0
11.02.2014,11,4,4,0
20.06.2014,11,6,6,0
27.05.2014,10,10,2,0
06.05.2014,11,7,7,0
14.03.2014,16,5,5,0
18.02.2014,12,3,3,0
22.06.2014,9,4,4,0
03.06.2014,3,3,0,0
05.05.2014,17,6,6,0
04.04.2014,17,7,7,0
04.03.2014,4,1,1,0
08.02.2014,16,7,7,0
10.06.2014,12,7,6,0
04.05.2014,11,4,4,0
08.04.2014,10,3,3,0
05.03.2014,16,6,6,0
13.02.2014,16,6,6,0
29.06.2014,16,4,4,0
10.06.2014,14,14,8,0
04.04.2014,14,4,4,0
05.03.2014,14,4,4,0
04.07.2014,9,9,9,0
06.06.2014,7,7,5,0
05.05.2014,17,4,4,0
24.03.2014,12,8,8,0
03.03.2014,17,8,8,0
11.02.2014,14,8,8,0
13.06.2014,14,10,8,0
23.05.2014,4,4,4,0
30.04.2014,12,5,5,0
07.04.2014,17,11,11,0
20.02.2014,14,6,6,0
19.06.2014,2,2,0,0
25.05.2014,7,7,7,0
15.04.2014,12,9,9,0
15.02.2014,17,9,9,0
06.06.2014,11,11,0,0
24.04.2014,12,12,9,0
25.03.2014,15,7,7,0
15.03.2014,5,2,2,0
14.02.2014,7,4,4,0
11.05.2014,14,2,2,0
17.04.2014,17,8,8,0
03.03.2014,13,4,4,0
16.02.2014,15,7,7,0
20.02.2014,7,4,4,0
05.07.2014,4,4,4,0
20.02.2014,12,7,7,0
03.02.2014,5,5,5,0
25.05.2014,6,6,6,0
17.04.2014,11,6,6,0
20.03.2014,16,9,9,0
03.03.2014,10,10,10,0
05.02.2014,5,5,5,0
11.12.2013,13,13,13,0
10.05.2014,14,5,5,0
23.04.2014,16,16,6,0
25.03.2014,20,7,7,0
14.02.2014,16,16,9,0
12.05.2014,16,7,7,0
24.04.2014,15,19,7,0
17.02.2014,18,4,4,0
06.06.2014,11,4,4,0
24.04.2014,11,11,4,0
02.03.2014,12,6,6,0
14.02.2014,12,5,5,0
23.06.2014,13,6,6,0
07.06.2014,10,10,8,0
24.04.2014,8,16,4,0
12.02.2014,12,12,12,0
23.06.2014,16,9,7,0
06.06.2014,12,8,8,0
02.05.2014,7,7,7,0
04.03.2014,16,15,0,0
10.02.2014,15,3,3,0
23.06.2014,8,6,6,0
17.04.2014,12,12,4,0
19.03.2014,12,6,6,0
04.03.2014,11,7,7,0
15.02.2014,11,8,7,0
06.07.2014,3,3,3,0
11.06.2014,10,3,0,0
22.04.2014,13,13,7,0
14.03.2014,16,7,7,0
16.02.2014,13,2,2,0
07.06.2014,11,5,3,0
30.04.2014,16,8,8,0
01.04.2014,10,6,6,0
14.03.2014,18,6,6,0
17.02.2014,19,9,9,0
01.07.2014,6,4,4,0
24.05.2014,16,13,8,0
24.04.2014,9,9,0,0
26.03.2014,12,9,9,0
18.02.2014,5,5,5,0
17.04.2014,11,6,6,0
04.03.2014,13,5,0,0
13.06.2014,7,7,0,0
06.05.2014,7,3,3,0
11.04.2014,14,4,4,0
18.03.2014,16,5,5,0
11.02.2014,11,1,1,0
17.03.2014,12,6,6,0
15.02.2014,16,13,13,0
01.02.2014,5,5,5,0
21.10.2013,7,7,7,0
19.03.2014,7,2,0,0
20.02.2014,15,9,9,0
05.02.2014,6,6,6,0
01.07.2014,10,6,6,0
08.06.2014,6,6,0,0
07.05.2014,15,8,8,0
11.04.2014,13,7,7,0
19.02.2014,14,7,7,0
09.04.2014,8,7,7,0
25.05.2015,16,16,8,8
01.05.2015,20,8,8,0
22.03.2015,13,6,4,2
22.02.2015,8,8,8,0
27.01.2015,17,4,4,0
06.12.2014,14,6,6,0
21.04.2015,10,10,0,0
27.03.2015,12,12,0,0
01.03.2015,7,7,5,2
16.02.2015,5,5,5,0
14.01.2015,13,13,8,5
08.12.2014,13,13,5,8
16.05.2015,16,16,16,0
20.04.2015,20,16,16,0
28.03.2015,4,4,2,2
28.02.2015,4,4,4,0
03.02.2015,14,14,8,6
08.12.2014,14,10,2,8
09.05.2015,3,3,3,0
23.03.2015,13,8,6,2
20.02.2015,13,5,5,0
22.01.2015,11,5,5,0
08.12.2014,12,12,4,8
06.05.2015,16,16,16,0
25.04.2015,8,8,0,0
25.03.2015,8,8,8,0
03.03.2015,6,6,4,2
28.02.2015,16,16,0,0
02.02.2015,10,10,8,2
02.01.2015,13,7,7,0
08.12.2014,14,2,2,0
19.05.2015,11,4,4,0
18.04.2015,10,10,0,0
20.03.2015,10,10,8,2
19.02.2015,19,9,9,0
20.01.2015,17,16,7,9
06.12.2014,12,12,4,8
19.05.2015,15,16,16,0
18.04.2015,17,16,16,0
26.03.2015,17,17,0,0
06.03.2015,8,4,2,2
17.01.2015,15,16,16,0
29.12.2014,10,10,6,4
07.12.2014,13,13,13,0
09.05.2015,13,13,0,0
14.04.2015,4,6,6,0
22.03.2015,19,12,10,2
20.02.2015,19,4,3,1
24.01.2015,17,16,10,6
01.01.2015,15,15,7,8
06.12.2014,13,13,5,8
06.04.2015,3,3,1,2
23.01.2015,13,7,7,0
03.01.2015,16,15,8,7
02.01.2015,16,16,8,8
07.12.2014,13,13,4,9
17.04.2015,20,16,16,0
22.03.2015,9,9,7,2
19.02.2015,19,12,12,0
21.01.2015,15,15,9,6
07.12.2014,15,7,1,6
23.04.2015,8,8,0,0
25.03.2015,12,8,6,2
28.02.2015,14,4,4,0
03.02.2015,8,8,8,0
02.01.2015,15,10,10,0
08.12.2014,12,8,8,0
07.12.2014,15,15,0,0
03.05.2015,16,16,16,0
01.04.2015,3,3,3,0
20.03.2015,14,11,9,2
21.02.2015,10,2,2,0
27.01.2015,10,5,5,0
02.01.2015,10,5,5,0
07.12.2014,15,7,3,4
26.04.2015,10,10,0,0
20.04.2015,2,2,0,0
10.03.2015,3,3,3,0
19.02.2015,11,4,3,1
28.01.2015,14,14,8,6
07.12.2014,10,3,0,3
23.04.2015,6,6,0,0
10.03.2015,6,6,4,2
21.01.2015,14,14,0,0
08.12.2014,12,12,0,0
21.04.2015,14,14,0,0
24.03.2015,14,8,8,0
22.02.2015,18,8,7,1
26.01.2015,15,14,6,8
01.01.2015,15,15,2,0
07.12.2014,18,2,0,2
10.04.2015,16,16,16,0
14.02.2015,19,9,7,2
18.02.2015,20,20,0,0
22.01.2015,16,16,8,8
06.12.2014,12,4,1,3
22.04.2015,6,6,0,0
11.03.2015,20,13,11,2
14.02.2015,20,16,8,8
19.01.2015,18,18,10,8
06.12.2014,15,15,7,8
04.05.2015,13,7,7,0
07.04.2015,8,8,8,0
22.03.2015,6,6,6,0
20.02.2015,4,4,3,1
01.02.2015,16,16,8,8
06.01.2015,16,15,11,4
08.12.2014,13,8,8,0
26.04.2015,10,10,7,0
02.04.2015,9,9,0,0
10.03.2015,14,5,3,2
11.02.2015,13,12,11,1
21.01.2015,14,9,9,0
06.12.2014,15,6,4,2
09.05.2015,6,6,0,0
21.04.2015,2,2,0,0
27.03.2015,6,3,3,0
05.03.2015,4,4,2,2
18.01.2015,6,6,6,0
01.01.2015,6,6,1,5
06.12.2014,12,12,7,5
15.05.2015,15,8,8,0
20.04.2015,15,14,14,0
28.03.2015,13,6,4,2
06.03.2015,4,4,4,0
12.02.2015,17,6,6,0
16.01.2015,10,10,6,4
06.12.2014,13,3,3,0
20.05.2015,8,8,0,0
26.04.2015,13,13,0,0
02.04.2015,16,16,0,0
10.03.2015,5,5,3,2
16.02.2015,10,10,10,0
28.01.2015,11,11,0,0
22.01.2015,8,7,7,0
01.01.2015,4,4,0,0
27.07.2015,9,9,7,2
30.06.2015,8,8,0,8
02.02.2016,8,8,3,5
01.01.2016,19,19,19,0
17.11.2015,8,8,8,0
27.07.2015,6,6,6,0
09.03.2016,4,4,4,0
15.02.2016,8,8,8,0
10.02.2016,16,16,16,0
13.09.2015,8,8,8,0
10.08.2015,16,16,16,0
20.07.2015,7,7,5,2
17.06.2015,16,16,16,0
01.01.2016,2,2,1,1
14.07.2015,20,20,9,2
17.06.2015,16,16,16,0
10.02.2016,15,15,15,0
14.07.2015,19,13,11,2
06.05.2015,16,16,16,0
30.06.2015,16,16,16,0
05.12.2015,16,16,0,16
14.07.2015,18,18,8,2
01.01.2016,20,20,0,20
14.07.2015,16,16,10,2
09.04.2016,16,16,16,0
23.02.2016,16,16,8,8
12.01.2016,1,1,1,0
26.07.2015,7,7,5,2
27.07.2015,9,9,7,2
28.07.2015,8,8,6,2
02.12.2015,16,16,16,0
08.11.2015,8,8,8,0
18.07.2015,7,9,7,2
17.06.2015,16,16,16,0
09.08.2015,16,16,8,8
30.06.2015,8,8,8,0
08.02.2016,12,12,11,1
07.08.2015,8,8,8,0
14.07.2015,18,18,8,2
11.03.2016,16,16,8,0
26.07.2015,7,7,5,2
01.04.2016,16,16,16,0
01.04.2016,16,16,16,0
10.01.2016,12,12,12,0
14.07.2015,16,8,6,2
14.07.2015,18,18,11,2
20.08.2015,8,8,8,0
27.07.2015,8,8,8,0
30.06.2015,8,8,8,0
05.07.2015,8,8,6,2
15.02.2016,16,16,15,1
18.01.2016,12,12,10,2
24.11.2015,8,8,8,0
02.12.2015,16,16,8,8
20.07.2015,6,6,5,1
14.07.2015,20,20,8,2
02.02.2016,4,4,2,2
15.09.2015,16,16,16,0
10.08.2015,8,8,8,0
06.08.2015,16,16,16,0
14.07.2015,16,16,7,0
08.08.2016,12,12,0,12
06.08.2016,8,8,8,0
28.05.2016,8,8,0,0
01.05.2016,8,8,8,0
01.04.2016,16,16,16,0
27.03.2016,15,15,15,0
25.02.2016,14,14,8,6
11.03.2016,11,11,4,7
20.09.2016,20,20,20,0
01.07.2016,14,14,7,7
03.06.2016,8,8,8,0
12.05.2016,12,12,12,0
15.04.2016,16,16,16,0
12.04.2016,16,16,16,0
08.12.2015,4,4,4,0
05.05.2015,16,16,16,0
06.05.2015,16,16,16,0
04.05.2015,16,16,16,0
03.05.2015,16,16,16,0
06.05.2015,16,16,16,0
05.05.2015,16,16,16,0
20.07.2015,16,9,7,2
21.03.2016,10,10,10,0
15.03.2016,16,16,16,0
05.10.2016,20,20,20,0
01.09.2016,16,16,16,0
25.08.2016,16,16,16,0
25.07.2016,16,16,16,0
04.07.2016,16,16,16,0
28.06.2016,16,16,16,0
03.06.2016,16,16,0,16
12.05.2016,12,12,12,0
12.04.2016,16,16,16,0
11.07.2016,16,16,16,0
10.07.2016,16,16,16,0
20.05.2016,5,5,0,0
20.06.2016,16,12,12,0
15.05.2016,4,11,11,0
12.07.2016,14,14,14,0
24.05.2016,15,10,0,10
15.05.2016,6,6,0,0
04.08.2016,16,16,16,0
26.07.2016,13,13,13,0
17.05.2016,8,16,16,0
05.10.2016,20,20,20,0
25.08.2016,20,20,20,0
20.10.2016,20,20,20,0
13.09.2016,20,20,20,0
04.08.2016,16,16,0,16
05.08.2016,16,16,16,0
14.06.2016,12,16,16,0
01.05.2016,13,13,13,0
20.04.2016,16,16,16,0
25.07.2016,20,20,20,0
04.08.2016,16,16,16,0
20.05.2016,18,16,16,0
02.09.2016,16,16,16,0
01.05.2016,16,16,16,0
09.08.2016,15,15,15,0
15.05.2016,5,5,0,0
03.09.2016,20,20,20,0
24.05.2016,3,3,0,0
17.08.2016,16,16,16,0
04.07.2016,16,16,11,0
17.05.2016,19,16,16,0
25.04.2016,16,16,16,0
01.11.2016,7,7,7,0
19.10.2016,20,20,20,0
03.08.2016,8,8,8,0
24.05.2016,14,14,0,0
04.07.2016,16,16,16,0
17.06.2016,16,16,16,0
18.05.2016,14,16,16,0
15.04.2016,16,16,16,0
13.07.2016,16,16,16,0
04.05.2016,16,16,16,0
16.09.2016,6,6,0,6
25.08.2016,20,20,20,0
13.07.2016,12,12,12,0
28.05.2016,16,16,0,0
10.12.2016,8,8,8,0
10.05.2017,5,5,5,0
02.05.2017,16,16,16,0
01.03.2017,20,20,20,0
30.11.2016,13,13,0,0
28.11.2016,8,8,8,0
01.05.2017,12,12,12,0
18.04.2017,6,20,20,0
11.12.2016,8,8,8,0
30.11.2016,12,12,12,0
10.02.2017,20,20,20,0
10.04.2017,8,8,0,0
18.01.2017,20,20,20,0
30.11.2016,12,12,0,0
14.01.2017,16,16,0,16
10.03.2017,20,20,0,20
01.02.2017,16,16,16,0
01.01.2017,20,20,20,0
10.02.2017,20,20,20,0
01.01.2017,20,20,3,0
01.05.2017,16,16,16,0
28.11.2016,11,11,0,0
18.01.2017,16,16,16,0
18.01.2017,20,20,20,0
04.04.2017,20,20,20,0
30.11.2016,16,16,0,0
04.04.2017,15,15,10,5
10.03.2017,14,14,12,2
30.11.2016,12,12,12,0
10.03.2017,20,20,20,0
27.01.2017,20,20,20,0
24.11.2016,11,11,0,0
10.01.2017,20,20,20,0
15.12.2016,20,20,20,0
10.12.2016,20,20,20,0
04.04.2017,20,20,20,0
30.11.2016,16,16,0,0
10.04.2017,7,7,7,0
10.01.2017,20,20,20,0
10.11.2016,20,20,20,0
01.05.2017,20,20,14,0
17.03.2017,20,20,20,0
18.01.2017,16,16,16,0
01.01.2017,14,14,0,14
30.11.2016,16,16,0,0
04.04.2017,20,20,20,0
10.01.2017,20,20,16,0
08.03.2017,16,20,16,4
29.01.2017,8,8,8,0
24.08.2018,8,8,8,0
06.08.2018,8,8,8,0
29.11.2017,16,16,16,0
04.10.2017,20,20,20,0
08.08.2017,6,6,6,0
13.06.2017,20,20,20,0
24.07.2018,20,20,20,0
25.04.2018,16,16,16,0
04.09.2018,13,13,6,7
03.04.2018,13,13,13,0
08.06.2018,20,20,20,0
01.04.2018,6,6,6,0
02.08.2018,7,7,7,0
07.08.2018,20,20,20,0
08.06.2018,19,19,19,0
06.10.2017,4,4,2,2
07.10.2018,12,11,11,0
10.09.2018,4,4,4,0
12.08.2018,20,20,20,0
24.07.2018,16,16,16,0
25.09.2018,9,9,3,6
12.04.2018,14,14,14,0
14.05.2018,20,20,20,0
18.03.2018,6,6,0,6
23.06.2018,20,20,20,0
28.05.2018,13,13,13,0
08.05.2018,16,16,16,0
02.04.2018,16,16,16,0
02.04.2018,16,16,0,0
18.03.2018,13,13,13,0
10.01.2018,20,20,14,6
29.11.2017,16,16,16,0
04.10.2017,14,14,14,0
16.02.2018,20,20,20,0
02.01.2018,20,20,15,5
17.08.2017,20,20,20,0
23.01.2018,8,8,8,0
18.01.2018,16,16,16,0
14.10.2017,16,16,16,0
12.09.2017,16,16,16,0
01.03.2018,16,16,16,0
15.03.2018,14,14,8,6
07.11.2017,16,16,16,0
05.09.2017,20,20,20,0
24.11.2017,8,8,0,8
02.10.2017,20,20,14,6
06.06.2017,16,16,16,0
05.07.2017,20,20,20,0
06.03.2018,18,18,11,7
16.02.2018,20,20,20,0
01.06.2017,20,20,12,8
01.06.2017,20,20,20,0
18.11.2017,15,15,15,0
28.09.2017,16,16,0,16
08.08.2017,12,12,12,0
